# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.16033759E-02     -0.47102787E-02     -0.57695638E-05     -0.18921495E-03
       2     -0.19446056E-02     -0.47102787E-02     -0.87123462E-05     -0.18921495E-03
       3     -0.20423406E-02     -0.47102787E-02     -0.97471073E-05     -0.18921495E-03
       4     -0.21779930E-02     -0.47102787E-02     -0.11124982E-04     -0.18921495E-03
       5     -0.22955302E-02     -0.47102787E-02     -0.11923859E-04     -0.18921495E-03
       6     -0.24734847E-02     -0.47102787E-02     -0.13654281E-04     -0.18921495E-03
       7     -0.27438975E-02     -0.47102787E-02     -0.15646246E-04     -0.18921495E-03
       8     -0.29053737E-02     -0.47102787E-02     -0.17061401E-04     -0.18921495E-03
       9     -0.32286890E-02     -0.47102787E-02     -0.19779643E-04     -0.18921495E-03
      10     -0.33764568E-02     -0.47102787E-02     -0.21241838E-04     -0.18921495E-03
      11     -0.35171503E-02     -0.47102787E-02     -0.23307031E-04     -0.18921495E-03
      12     -0.37034441E-02     -0.47102787E-02     -0.25583234E-04     -0.18921495E-03
      13     -0.38383845E-02     -0.47102787E-02     -0.27477373E-04     -0.18921495E-03
      14     -0.39253902E-02     -0.47102787E-02     -0.29695371E-04     -0.18921495E-03
      15     -0.39751188E-02     -0.47102787E-02     -0.30420409E-04     -0.18921495E-03
      16     -0.40308924E-02     -0.47102787E-02     -0.31562638E-04     -0.18921495E-03
      17     -0.40566508E-02     -0.47102787E-02     -0.32026217E-04     -0.18921495E-03
      18     -0.41125641E-02     -0.47102787E-02     -0.33538640E-04     -0.18921495E-03
      19     -0.41541037E-02     -0.47102787E-02     -0.34477103E-04     -0.18921495E-03
      20     -0.41980306E-02     -0.47102787E-02     -0.35875622E-04     -0.18921495E-03
      21     -0.42348037E-02     -0.47102787E-02     -0.37194391E-04     -0.18921495E-03
      22     -0.42693086E-02     -0.47102787E-02     -0.38115207E-04     -0.18921495E-03
      23     -0.42971284E-02     -0.47102787E-02     -0.39282602E-04     -0.18921495E-03
      24     -0.43293293E-02     -0.47102787E-02     -0.39725297E-04     -0.18921495E-03
      25     -0.43533366E-02     -0.47102787E-02     -0.40474916E-04     -0.18921495E-03
      26     -0.43736599E-02     -0.47102787E-02     -0.41114385E-04     -0.18921495E-03
      27     -0.43837418E-02     -0.47102787E-02     -0.41457728E-04     -0.18921495E-03
      28     -0.43997897E-02     -0.47102787E-02     -0.42220025E-04     -0.18921495E-03
      29     -0.44074969E-02     -0.47102787E-02     -0.42591243E-04     -0.18921495E-03
      30     -0.44169746E-02     -0.47102787E-02     -0.42938206E-04     -0.18921495E-03
      31     -0.44263895E-02     -0.47102787E-02     -0.43293224E-04     -0.18921495E-03
      32     -0.44370281E-02     -0.47102787E-02     -0.43758866E-04     -0.18921495E-03
      33     -0.44493621E-02     -0.47102787E-02     -0.44225690E-04     -0.18921495E-03
      34     -0.44666603E-02     -0.47102787E-02     -0.44770702E-04     -0.18921495E-03
      35     -0.44765187E-02     -0.47102787E-02     -0.45144270E-04     -0.18921495E-03
      36     -0.45063248E-02     -0.47102787E-02     -0.46057301E-04     -0.18921495E-03
      37     -0.45186855E-02     -0.47102787E-02     -0.46481796E-04     -0.18921495E-03
      38     -0.45311672E-02     -0.47102787E-02     -0.46964245E-04     -0.18921495E-03
      39     -0.45394904E-02     -0.47102787E-02     -0.47226816E-04     -0.18921495E-03
      40     -0.45442467E-02     -0.47102787E-02     -0.47501183E-04     -0.18921495E-03
      41     -0.45474856E-02     -0.47102787E-02     -0.47692108E-04     -0.18921495E-03
      42     -0.45513388E-02     -0.47102787E-02     -0.47907510E-04     -0.18921495E-03
      43     -0.45567310E-02     -0.47102787E-02     -0.48120493E-04     -0.18921495E-03
      44     -0.45598036E-02     -0.47102787E-02     -0.48381046E-04     -0.18921495E-03
      45     -0.45633777E-02     -0.47102787E-02     -0.48605807E-04     -0.18921495E-03
      46     -0.45659409E-02     -0.47102787E-02     -0.48800540E-04     -0.18921495E-03
      47     -0.45691073E-02     -0.47102787E-02     -0.48984140E-04     -0.18921495E-03
      48     -0.45718015E-02     -0.47102787E-02     -0.49200892E-04     -0.18921495E-03
      49     -0.45745372E-02     -0.47102787E-02     -0.49410958E-04     -0.18921495E-03
      50     -0.45764456E-02     -0.47102787E-02     -0.49591634E-04     -0.18921495E-03
      51     -0.45791052E-02     -0.47102787E-02     -0.49793905E-04     -0.18921495E-03
      52     -0.45823664E-02     -0.47102787E-02     -0.50122929E-04     -0.18921495E-03
      53     -0.45850489E-02     -0.47102787E-02     -0.50333962E-04     -0.18921495E-03
      54     -0.45872992E-02     -0.47102787E-02     -0.50591321E-04     -0.18921495E-03
      55     -0.45939456E-02     -0.47102787E-02     -0.50955509E-04     -0.18921495E-03
      56     -0.45976626E-02     -0.47102787E-02     -0.51317601E-04     -0.18921495E-03
      57     -0.46012012E-02     -0.47102787E-02     -0.51564618E-04     -0.18921495E-03
      58     -0.46044261E-02     -0.47102787E-02     -0.51830981E-04     -0.18921495E-03
      59     -0.46105184E-02     -0.47102787E-02     -0.52115787E-04     -0.18921495E-03
      60     -0.46166943E-02     -0.47102787E-02     -0.52517089E-04     -0.18921495E-03
      61     -0.46229280E-02     -0.47102787E-02     -0.52940951E-04     -0.18921495E-03
      62     -0.46264843E-02     -0.47102787E-02     -0.53336785E-04     -0.18921495E-03
      63     -0.46299054E-02     -0.47102787E-02     -0.53644709E-04     -0.18921495E-03
      64     -0.46320862E-02     -0.47102787E-02     -0.53840347E-04     -0.18921495E-03
      65     -0.46356242E-02     -0.47102787E-02     -0.54137779E-04     -0.18921495E-03
      66     -0.46378818E-02     -0.47102787E-02     -0.54432563E-04     -0.18921495E-03
      67     -0.46408545E-02     -0.47102787E-02     -0.54727855E-04     -0.18921495E-03
      68     -0.46432810E-02     -0.47102787E-02     -0.55038176E-04     -0.18921495E-03
      69     -0.46456255E-02     -0.47102787E-02     -0.55306683E-04     -0.18921495E-03
      70     -0.46479678E-02     -0.47102787E-02     -0.55569656E-04     -0.18921495E-03
      71     -0.46500758E-02     -0.47102787E-02     -0.55797714E-04     -0.18921495E-03
      72     -0.46538992E-02     -0.47102787E-02     -0.56155548E-04     -0.18921495E-03
      73     -0.46557164E-02     -0.47102787E-02     -0.56503902E-04     -0.18921495E-03
      74     -0.46575422E-02     -0.47102787E-02     -0.56739114E-04     -0.18921495E-03
      75     -0.46593065E-02     -0.47102787E-02     -0.57029373E-04     -0.18921495E-03
      76     -0.46614018E-02     -0.47102787E-02     -0.57259289E-04     -0.18921495E-03
      77     -0.46624909E-02     -0.47102787E-02     -0.57475919E-04     -0.18921495E-03
      78     -0.46635804E-02     -0.47102787E-02     -0.57639159E-04     -0.18921495E-03
      79     -0.46647636E-02     -0.47102787E-02     -0.57827951E-04     -0.18921495E-03
      80     -0.46655524E-02     -0.47102787E-02     -0.58004893E-04     -0.18921495E-03
      81     -0.46664444E-02     -0.47102787E-02     -0.58163972E-04     -0.18921495E-03
      82     -0.46671760E-02     -0.47102787E-02     -0.58311257E-04     -0.18921495E-03
      83     -0.46678236E-02     -0.47102787E-02     -0.58464244E-04     -0.18921495E-03
      84     -0.46685470E-02     -0.47102787E-02     -0.58604715E-04     -0.18921495E-03
      85     -0.46692111E-02     -0.47102787E-02     -0.58797031E-04     -0.18921495E-03
      86     -0.46700882E-02     -0.47102787E-02     -0.58955279E-04     -0.18921495E-03
      87     -0.46708846E-02     -0.47102787E-02     -0.59123279E-04     -0.18921495E-03
      88     -0.46716865E-02     -0.47102787E-02     -0.59293316E-04     -0.18921495E-03
      89     -0.46722657E-02     -0.47102787E-02     -0.59441097E-04     -0.18921495E-03
      90     -0.46730731E-02     -0.47102787E-02     -0.59666918E-04     -0.18921495E-03
      91     -0.46736215E-02     -0.47102787E-02     -0.59816233E-04     -0.18921495E-03
      92     -0.46744441E-02     -0.47102787E-02     -0.60093015E-04     -0.18921495E-03
      93     -0.46753479E-02     -0.47102787E-02     -0.60341682E-04     -0.18921495E-03
      94     -0.46758588E-02     -0.47102787E-02     -0.60522677E-04     -0.18921495E-03
      95     -0.46766434E-02     -0.47102787E-02     -0.60730893E-04     -0.18921495E-03
      96     -0.46775826E-02     -0.47102787E-02     -0.61043040E-04     -0.18921495E-03
      97     -0.46785278E-02     -0.47102787E-02     -0.61300826E-04     -0.18921495E-03
      98     -0.46791440E-02     -0.47102787E-02     -0.61510405E-04     -0.18921495E-03
      99     -0.46798451E-02     -0.47102787E-02     -0.61714972E-04     -0.18921495E-03
     100     -0.46803509E-02     -0.47102787E-02     -0.61864349E-04     -0.18921495E-03
     101     -0.46808634E-02     -0.47102787E-02     -0.62049768E-04     -0.18921495E-03
     102     -0.46815757E-02     -0.47102787E-02     -0.62279055E-04     -0.18921495E-03
     103     -0.46822744E-02     -0.47102787E-02     -0.62529884E-04     -0.18921495E-03
     104     -0.46830592E-02     -0.47102787E-02     -0.62784929E-04     -0.18921495E-03
     105     -0.46835688E-02     -0.47102787E-02     -0.62938947E-04     -0.18921495E-03
     106     -0.46839459E-02     -0.47102787E-02     -0.63098970E-04     -0.18921495E-03
     107     -0.46843561E-02     -0.47102787E-02     -0.63249352E-04     -0.18921495E-03
     108     -0.46847263E-02     -0.47102787E-02     -0.63387654E-04     -0.18921495E-03
     109     -0.46851183E-02     -0.47102787E-02     -0.63545198E-04     -0.18921495E-03
     110     -0.46855267E-02     -0.47102787E-02     -0.63696798E-04     -0.18921495E-03
     111     -0.46859284E-02     -0.47102787E-02     -0.63856490E-04     -0.18921495E-03
     112     -0.46862447E-02     -0.47102787E-02     -0.64017816E-04     -0.18921495E-03
     113     -0.46866450E-02     -0.47102787E-02     -0.64185112E-04     -0.18921495E-03
     114     -0.46869134E-02     -0.47102787E-02     -0.64306837E-04     -0.18921495E-03
     115     -0.46873995E-02     -0.47102787E-02     -0.64507268E-04     -0.18921495E-03
     116     -0.46876969E-02     -0.47102787E-02     -0.64651749E-04     -0.18921495E-03
     117     -0.46880126E-02     -0.47102787E-02     -0.64822105E-04     -0.18921495E-03
     118     -0.46883385E-02     -0.47102787E-02     -0.64985820E-04     -0.18921495E-03
     119     -0.46887044E-02     -0.47102787E-02     -0.65173260E-04     -0.18921495E-03
     120     -0.46889256E-02     -0.47102787E-02     -0.65308525E-04     -0.18921495E-03
     121     -0.46892320E-02     -0.47102787E-02     -0.65466967E-04     -0.18921495E-03
     122     -0.46895109E-02     -0.47102787E-02     -0.65616530E-04     -0.18921495E-03
     123     -0.46897866E-02     -0.47102787E-02     -0.65755359E-04     -0.18921495E-03
     124     -0.46899977E-02     -0.47102787E-02     -0.65896267E-04     -0.18921495E-03
     125     -0.46903968E-02     -0.47102787E-02     -0.66090974E-04     -0.18921495E-03
     126     -0.46906060E-02     -0.47102787E-02     -0.66236030E-04     -0.18921495E-03
     127     -0.46910206E-02     -0.47102787E-02     -0.66446240E-04     -0.18921495E-03
     128     -0.46911725E-02     -0.47102787E-02     -0.66567365E-04     -0.18921495E-03
     129     -0.46914774E-02     -0.47102787E-02     -0.66735737E-04     -0.18921495E-03
     130     -0.46917435E-02     -0.47102787E-02     -0.66899240E-04     -0.18921495E-03
     131     -0.46919686E-02     -0.47102787E-02     -0.67056450E-04     -0.18921495E-03
     132     -0.46921988E-02     -0.47102787E-02     -0.67221975E-04     -0.18921495E-03
     133     -0.46924706E-02     -0.47102787E-02     -0.67376585E-04     -0.18921495E-03
     134     -0.46926513E-02     -0.47102787E-02     -0.67497826E-04     -0.18921495E-03
     135     -0.46927858E-02     -0.47102787E-02     -0.67600440E-04     -0.18921495E-03
     136     -0.46930556E-02     -0.47102787E-02     -0.67764847E-04     -0.18921495E-03
     137     -0.46932782E-02     -0.47102787E-02     -0.67907831E-04     -0.18921495E-03
     138     -0.46934858E-02     -0.47102787E-02     -0.68052373E-04     -0.18921495E-03
     139     -0.46936301E-02     -0.47102787E-02     -0.68162772E-04     -0.18921495E-03
     140     -0.46938951E-02     -0.47102787E-02     -0.68300322E-04     -0.18921495E-03
     141     -0.46940463E-02     -0.47102787E-02     -0.68449366E-04     -0.18921495E-03
     142     -0.46942120E-02     -0.47102787E-02     -0.68566232E-04     -0.18921495E-03
     143     -0.46944090E-02     -0.47102787E-02     -0.68711612E-04     -0.18921495E-03
     144     -0.46946249E-02     -0.47102787E-02     -0.68872587E-04     -0.18921495E-03
     145     -0.46947699E-02     -0.47102787E-02     -0.69004462E-04     -0.18921495E-03
     146     -0.46949190E-02     -0.47102787E-02     -0.69136508E-04     -0.18921495E-03
     147     -0.46951171E-02     -0.47102787E-02     -0.69294638E-04     -0.18921495E-03
     148     -0.46953236E-02     -0.47102787E-02     -0.69459217E-04     -0.18921495E-03
     149     -0.46954530E-02     -0.47102787E-02     -0.69594356E-04     -0.18921495E-03
     150     -0.46957053E-02     -0.47102787E-02     -0.69801607E-04     -0.18921495E-03
     151     -0.46958645E-02     -0.47102787E-02     -0.69959227E-04     -0.18921495E-03
     152     -0.46960935E-02     -0.47102787E-02     -0.70127854E-04     -0.18921495E-03
     153     -0.46963125E-02     -0.47102787E-02     -0.70324404E-04     -0.18921495E-03
     154     -0.46964554E-02     -0.47102787E-02     -0.70480317E-04     -0.18921495E-03
     155     -0.46966136E-02     -0.47102787E-02     -0.70622558E-04     -0.18921495E-03
     156     -0.46967510E-02     -0.47102787E-02     -0.70777790E-04     -0.18921495E-03
     157     -0.46968781E-02     -0.47102787E-02     -0.70911029E-04     -0.18921495E-03
     158     -0.46969849E-02     -0.47102787E-02     -0.71034468E-04     -0.18921495E-03
     159     -0.46971792E-02     -0.47102787E-02     -0.71210446E-04     -0.18921495E-03
     160     -0.46973099E-02     -0.47102787E-02     -0.71367114E-04     -0.18921495E-03
     161     -0.46974413E-02     -0.47102787E-02     -0.71515013E-04     -0.18921495E-03
     162     -0.46975837E-02     -0.47102787E-02     -0.71681914E-04     -0.18921495E-03
     163     -0.46977274E-02     -0.47102787E-02     -0.71842722E-04     -0.18921495E-03
     164     -0.46978551E-02     -0.47102787E-02     -0.72010679E-04     -0.18921495E-03
     165     -0.46980341E-02     -0.47102787E-02     -0.72247633E-04     -0.18921495E-03
     166     -0.46981483E-02     -0.47102787E-02     -0.72394755E-04     -0.18921495E-03
     167     -0.46983382E-02     -0.47102787E-02     -0.72613521E-04     -0.18921495E-03
     168     -0.46984476E-02     -0.47102787E-02     -0.72759853E-04     -0.18921495E-03
     169     -0.46986487E-02     -0.47102787E-02     -0.72971912E-04     -0.18921495E-03
     170     -0.46988005E-02     -0.47102787E-02     -0.73157604E-04     -0.18921495E-03
     171     -0.46989632E-02     -0.47102787E-02     -0.73385436E-04     -0.18921495E-03
     172     -0.46990918E-02     -0.47102787E-02     -0.73566324E-04     -0.18921495E-03
     173     -0.46992365E-02     -0.47102787E-02     -0.73771054E-04     -0.18921495E-03
     174     -0.46993506E-02     -0.47102787E-02     -0.73925081E-04     -0.18921495E-03
     175     -0.46995279E-02     -0.47102787E-02     -0.74150958E-04     -0.18921495E-03
     176     -0.46996354E-02     -0.47102787E-02     -0.74318450E-04     -0.18921495E-03
     177     -0.46997594E-02     -0.47102787E-02     -0.74496359E-04     -0.18921495E-03
     178     -0.46999115E-02     -0.47102787E-02     -0.74707425E-04     -0.18921495E-03
     179     -0.47000102E-02     -0.47102787E-02     -0.74871035E-04     -0.18921495E-03
     180     -0.47001960E-02     -0.47102787E-02     -0.75139055E-04     -0.18921495E-03
     181     -0.47002893E-02     -0.47102787E-02     -0.75296759E-04     -0.18921495E-03
     182     -0.47004222E-02     -0.47102787E-02     -0.75502304E-04     -0.18921495E-03
     183     -0.47005203E-02     -0.47102787E-02     -0.75679883E-04     -0.18921495E-03
