# q=  0.43737296E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     159     -0.76720140E-04     -0.76795464E-04     -0.62947965E-04     -0.16192159E-03
     160     -0.76720874E-04     -0.76795464E-04     -0.63083099E-04     -0.16192159E-03
     161     -0.76721514E-04     -0.76795464E-04     -0.63223359E-04     -0.16192159E-03
     162     -0.76722287E-04     -0.76795464E-04     -0.63379253E-04     -0.16192159E-03
     163     -0.76723158E-04     -0.76795464E-04     -0.63540961E-04     -0.16192159E-03
     164     -0.76723774E-04     -0.76795464E-04     -0.63690509E-04     -0.16192159E-03
     165     -0.76724651E-04     -0.76795464E-04     -0.63978046E-04     -0.16192159E-03
     166     -0.76725142E-04     -0.76795464E-04     -0.64106987E-04     -0.16192159E-03
     167     -0.76726082E-04     -0.76795464E-04     -0.64362703E-04     -0.16192159E-03
     168     -0.76726584E-04     -0.76795464E-04     -0.64503699E-04     -0.16192159E-03
     169     -0.76727649E-04     -0.76795464E-04     -0.64738353E-04     -0.16192159E-03
     170     -0.76728410E-04     -0.76795464E-04     -0.64938302E-04     -0.16192159E-03
     171     -0.76729278E-04     -0.76795464E-04     -0.65204052E-04     -0.16192159E-03
     172     -0.76729918E-04     -0.76795464E-04     -0.65382687E-04     -0.16192159E-03
     173     -0.76730547E-04     -0.76795464E-04     -0.65639888E-04     -0.16192159E-03
     174     -0.76731142E-04     -0.76795464E-04     -0.65780919E-04     -0.16192159E-03
     175     -0.76732016E-04     -0.76795464E-04     -0.66034183E-04     -0.16192159E-03
     176     -0.76732598E-04     -0.76795464E-04     -0.66201041E-04     -0.16192159E-03
     177     -0.76733228E-04     -0.76795464E-04     -0.66370494E-04     -0.16192159E-03
     178     -0.76733988E-04     -0.76795464E-04     -0.66624836E-04     -0.16192159E-03
     179     -0.76734529E-04     -0.76795464E-04     -0.66774266E-04     -0.16192159E-03
     180     -0.76735586E-04     -0.76795464E-04     -0.67091925E-04     -0.16192159E-03
     181     -0.76736068E-04     -0.76795464E-04     -0.67258312E-04     -0.16192159E-03
     182     -0.76736811E-04     -0.76795464E-04     -0.67455508E-04     -0.16192159E-03
     183     -0.76737362E-04     -0.76795464E-04     -0.67627725E-04     -0.16192159E-03
     184     -0.76737885E-04     -0.76795464E-04     -0.67802933E-04     -0.16192159E-03
     185     -0.76738394E-04     -0.76795464E-04     -0.68008561E-04     -0.16192159E-03
     186     -0.76738862E-04     -0.76795464E-04     -0.68197662E-04     -0.16192159E-03
     187     -0.76739364E-04     -0.76795464E-04     -0.68414607E-04     -0.16192159E-03
     188     -0.76739898E-04     -0.76795464E-04     -0.68594976E-04     -0.16192159E-03
     189     -0.76740458E-04     -0.76795464E-04     -0.68770081E-04     -0.16192159E-03
     190     -0.76740959E-04     -0.76795464E-04     -0.68896022E-04     -0.16192159E-03
     191     -0.76741451E-04     -0.76795464E-04     -0.69056889E-04     -0.16192159E-03
     192     -0.76741802E-04     -0.76795464E-04     -0.69157537E-04     -0.16192159E-03
     193     -0.76742202E-04     -0.76795464E-04     -0.69301103E-04     -0.16192159E-03
     194     -0.76742609E-04     -0.76795464E-04     -0.69408025E-04     -0.16192159E-03
     195     -0.76743170E-04     -0.76795464E-04     -0.69567342E-04     -0.16192159E-03
     196     -0.76743576E-04     -0.76795464E-04     -0.69673905E-04     -0.16192159E-03
     197     -0.76744008E-04     -0.76795464E-04     -0.69834375E-04     -0.16192159E-03
     198     -0.76744414E-04     -0.76795464E-04     -0.69964825E-04     -0.16192159E-03
     199     -0.76744767E-04     -0.76795464E-04     -0.70069077E-04     -0.16192159E-03
     200     -0.76745049E-04     -0.76795464E-04     -0.70168039E-04     -0.16192159E-03
     201     -0.76745446E-04     -0.76795464E-04     -0.70294337E-04     -0.16192159E-03
     202     -0.76745852E-04     -0.76795464E-04     -0.70402143E-04     -0.16192159E-03
     203     -0.76746208E-04     -0.76795464E-04     -0.70515856E-04     -0.16192159E-03
     204     -0.76746554E-04     -0.76795464E-04     -0.70620940E-04     -0.16192159E-03
     205     -0.76746913E-04     -0.76795464E-04     -0.70749189E-04     -0.16192159E-03
     206     -0.76747329E-04     -0.76795464E-04     -0.70888967E-04     -0.16192159E-03
     207     -0.76747771E-04     -0.76795464E-04     -0.71026677E-04     -0.16192159E-03
     208     -0.76748104E-04     -0.76795464E-04     -0.71133375E-04     -0.16192159E-03
     209     -0.76748466E-04     -0.76795464E-04     -0.71256593E-04     -0.16192159E-03
     210     -0.76748733E-04     -0.76795464E-04     -0.71363527E-04     -0.16192159E-03
     211     -0.76749192E-04     -0.76795464E-04     -0.71541532E-04     -0.16192159E-03
     212     -0.76749574E-04     -0.76795464E-04     -0.71677019E-04     -0.16192159E-03
     213     -0.76749850E-04     -0.76795464E-04     -0.71773277E-04     -0.16192159E-03
     214     -0.76750178E-04     -0.76795464E-04     -0.71892147E-04     -0.16192159E-03
     215     -0.76750473E-04     -0.76795464E-04     -0.72022722E-04     -0.16192159E-03
     216     -0.76750905E-04     -0.76795464E-04     -0.72169854E-04     -0.16192159E-03
     217     -0.76751261E-04     -0.76795464E-04     -0.72313754E-04     -0.16192159E-03
     218     -0.76751542E-04     -0.76795464E-04     -0.72422790E-04     -0.16192159E-03
     219     -0.76751830E-04     -0.76795464E-04     -0.72542185E-04     -0.16192159E-03
     220     -0.76752082E-04     -0.76795464E-04     -0.72650732E-04     -0.16192159E-03
     221     -0.76752401E-04     -0.76795464E-04     -0.72780227E-04     -0.16192159E-03
     222     -0.76752658E-04     -0.76795464E-04     -0.72881341E-04     -0.16192159E-03
     223     -0.76752986E-04     -0.76795464E-04     -0.73048832E-04     -0.16192159E-03
     224     -0.76753249E-04     -0.76795464E-04     -0.73161835E-04     -0.16192159E-03
     225     -0.76753586E-04     -0.76795464E-04     -0.73336132E-04     -0.16192159E-03
     226     -0.76753870E-04     -0.76795464E-04     -0.73463496E-04     -0.16192159E-03
     227     -0.76754184E-04     -0.76795464E-04     -0.73635677E-04     -0.16192159E-03
     228     -0.76754445E-04     -0.76795464E-04     -0.73761738E-04     -0.16192159E-03
     229     -0.76754776E-04     -0.76795464E-04     -0.73917108E-04     -0.16192159E-03
     230     -0.76755185E-04     -0.76795464E-04     -0.74095318E-04     -0.16192159E-03
     231     -0.76755418E-04     -0.76795464E-04     -0.74211484E-04     -0.16192159E-03
     232     -0.76755632E-04     -0.76795464E-04     -0.74316982E-04     -0.16192159E-03
     233     -0.76755859E-04     -0.76795464E-04     -0.74431376E-04     -0.16192159E-03
     234     -0.76756137E-04     -0.76795464E-04     -0.74564600E-04     -0.16192159E-03
     235     -0.76756465E-04     -0.76795464E-04     -0.74747086E-04     -0.16192159E-03
     236     -0.76756706E-04     -0.76795464E-04     -0.74919284E-04     -0.16192159E-03
     237     -0.76756956E-04     -0.76795464E-04     -0.75056654E-04     -0.16192159E-03
     238     -0.76757229E-04     -0.76795464E-04     -0.75168143E-04     -0.16192159E-03
     239     -0.76757462E-04     -0.76795464E-04     -0.75305875E-04     -0.16192159E-03
     240     -0.76757646E-04     -0.76795464E-04     -0.75398273E-04     -0.16192159E-03
     241     -0.76757883E-04     -0.76795464E-04     -0.75552954E-04     -0.16192159E-03
     242     -0.76758060E-04     -0.76795464E-04     -0.75652446E-04     -0.16192159E-03
     243     -0.76758281E-04     -0.76795464E-04     -0.75772019E-04     -0.16192159E-03
     244     -0.76758523E-04     -0.76795464E-04     -0.75914267E-04     -0.16192159E-03
     245     -0.76758758E-04     -0.76795464E-04     -0.76032490E-04     -0.16192159E-03
     246     -0.76758984E-04     -0.76795464E-04     -0.76130497E-04     -0.16192159E-03
     247     -0.76759181E-04     -0.76795464E-04     -0.76235568E-04     -0.16192159E-03
     248     -0.76759399E-04     -0.76795464E-04     -0.76353767E-04     -0.16192159E-03
     249     -0.76759599E-04     -0.76795464E-04     -0.76482829E-04     -0.16192159E-03
     250     -0.76759845E-04     -0.76795464E-04     -0.76631526E-04     -0.16192159E-03
     251     -0.76760093E-04     -0.76795464E-04     -0.76767822E-04     -0.16192159E-03
     252     -0.76760307E-04     -0.76795464E-04     -0.76891869E-04     -0.16192159E-03
     253     -0.76760547E-04     -0.76795464E-04     -0.77011105E-04     -0.16192159E-03
     254     -0.76760729E-04     -0.76795464E-04     -0.77117954E-04     -0.16192159E-03
     255     -0.76760937E-04     -0.76795464E-04     -0.77233367E-04     -0.16192159E-03
     256     -0.76761132E-04     -0.76795464E-04     -0.77350580E-04     -0.16192159E-03
     257     -0.76761301E-04     -0.76795464E-04     -0.77463153E-04     -0.16192159E-03
     258     -0.76761476E-04     -0.76795464E-04     -0.77571529E-04     -0.16192159E-03
     259     -0.76761712E-04     -0.76795464E-04     -0.77721891E-04     -0.16192159E-03
     260     -0.76761988E-04     -0.76795464E-04     -0.77895847E-04     -0.16192159E-03
     261     -0.76762149E-04     -0.76795464E-04     -0.77993928E-04     -0.16192159E-03
     262     -0.76762412E-04     -0.76795464E-04     -0.78140939E-04     -0.16192159E-03
     263     -0.76762545E-04     -0.76795464E-04     -0.78234210E-04     -0.16192159E-03
     264     -0.76762756E-04     -0.76795464E-04     -0.78366544E-04     -0.16192159E-03
     265     -0.76762901E-04     -0.76795464E-04     -0.78462840E-04     -0.16192159E-03
     266     -0.76763128E-04     -0.76795464E-04     -0.78620236E-04     -0.16192159E-03
     267     -0.76763272E-04     -0.76795464E-04     -0.78716096E-04     -0.16192159E-03
     268     -0.76763526E-04     -0.76795464E-04     -0.78917541E-04     -0.16192159E-03
     269     -0.76763684E-04     -0.76795464E-04     -0.79026813E-04     -0.16192159E-03
     270     -0.76763859E-04     -0.76795464E-04     -0.79147060E-04     -0.16192159E-03
     271     -0.76764071E-04     -0.76795464E-04     -0.79296735E-04     -0.16192159E-03
     272     -0.76764214E-04     -0.76795464E-04     -0.79402743E-04     -0.16192159E-03
     273     -0.76764483E-04     -0.76795464E-04     -0.79598803E-04     -0.16192159E-03
     274     -0.76764668E-04     -0.76795464E-04     -0.79723790E-04     -0.16192159E-03
     275     -0.76764820E-04     -0.76795464E-04     -0.79846453E-04     -0.16192159E-03
     276     -0.76764996E-04     -0.76795464E-04     -0.79984520E-04     -0.16192159E-03
     277     -0.76765194E-04     -0.76795464E-04     -0.80129105E-04     -0.16192159E-03
     278     -0.76765321E-04     -0.76795464E-04     -0.80232708E-04     -0.16192159E-03
     279     -0.76765482E-04     -0.76795464E-04     -0.80365577E-04     -0.16192159E-03
     280     -0.76765623E-04     -0.76795464E-04     -0.80480955E-04     -0.16192159E-03
     281     -0.76765794E-04     -0.76795464E-04     -0.80610562E-04     -0.16192159E-03
     282     -0.76765917E-04     -0.76795464E-04     -0.80740733E-04     -0.16192159E-03
     283     -0.76766105E-04     -0.76795464E-04     -0.80911192E-04     -0.16192159E-03
     284     -0.76766241E-04     -0.76795464E-04     -0.81017758E-04     -0.16192159E-03
     285     -0.76766441E-04     -0.76795464E-04     -0.81169428E-04     -0.16192159E-03
     286     -0.76766596E-04     -0.76795464E-04     -0.81279484E-04     -0.16192159E-03
     287     -0.76766774E-04     -0.76795464E-04     -0.81450183E-04     -0.16192159E-03
     288     -0.76766930E-04     -0.76795464E-04     -0.81567582E-04     -0.16192159E-03
     289     -0.76767098E-04     -0.76795464E-04     -0.81734767E-04     -0.16192159E-03
     290     -0.76767221E-04     -0.76795464E-04     -0.81839450E-04     -0.16192159E-03
     291     -0.76767352E-04     -0.76795464E-04     -0.81971180E-04     -0.16192159E-03
     292     -0.76767496E-04     -0.76795464E-04     -0.82130196E-04     -0.16192159E-03
     293     -0.76767610E-04     -0.76795464E-04     -0.82236179E-04     -0.16192159E-03
     294     -0.76767736E-04     -0.76795464E-04     -0.82346998E-04     -0.16192159E-03
     295     -0.76767849E-04     -0.76795464E-04     -0.82456896E-04     -0.16192159E-03
     296     -0.76767990E-04     -0.76795464E-04     -0.82594917E-04     -0.16192159E-03
     297     -0.76768147E-04     -0.76795464E-04     -0.82732267E-04     -0.16192159E-03
     298     -0.76768294E-04     -0.76795464E-04     -0.82878777E-04     -0.16192159E-03
     299     -0.76768406E-04     -0.76795464E-04     -0.82992685E-04     -0.16192159E-03
     300     -0.76768543E-04     -0.76795464E-04     -0.83123936E-04     -0.16192159E-03
     301     -0.76768708E-04     -0.76795464E-04     -0.83285342E-04     -0.16192159E-03
     302     -0.76768835E-04     -0.76795464E-04     -0.83402636E-04     -0.16192159E-03
     303     -0.76768947E-04     -0.76795464E-04     -0.83511069E-04     -0.16192159E-03
     304     -0.76769041E-04     -0.76795464E-04     -0.83604995E-04     -0.16192159E-03
     305     -0.76769154E-04     -0.76795464E-04     -0.83704569E-04     -0.16192159E-03
     306     -0.76769273E-04     -0.76795464E-04     -0.83804578E-04     -0.16192159E-03
     307     -0.76769406E-04     -0.76795464E-04     -0.83960804E-04     -0.16192159E-03
     308     -0.76769508E-04     -0.76795464E-04     -0.84070254E-04     -0.16192159E-03
     309     -0.76769622E-04     -0.76795464E-04     -0.84214968E-04     -0.16192159E-03
     310     -0.76769760E-04     -0.76795464E-04     -0.84383138E-04     -0.16192159E-03
     311     -0.76769883E-04     -0.76795464E-04     -0.84504305E-04     -0.16192159E-03
     312     -0.76769995E-04     -0.76795464E-04     -0.84647607E-04     -0.16192159E-03
     313     -0.76770103E-04     -0.76795464E-04     -0.84751917E-04     -0.16192159E-03
     314     -0.76770216E-04     -0.76795464E-04     -0.84870816E-04     -0.16192159E-03
     315     -0.76770326E-04     -0.76795464E-04     -0.84993320E-04     -0.16192159E-03
     316     -0.76770421E-04     -0.76795464E-04     -0.85109325E-04     -0.16192159E-03
     317     -0.76770491E-04     -0.76795464E-04     -0.85197911E-04     -0.16192159E-03
     318     -0.76770620E-04     -0.76795464E-04     -0.85345689E-04     -0.16192159E-03
     319     -0.76770709E-04     -0.76795464E-04     -0.85454584E-04     -0.16192159E-03
     320     -0.76770810E-04     -0.76795464E-04     -0.85590307E-04     -0.16192159E-03
     321     -0.76770887E-04     -0.76795464E-04     -0.85687018E-04     -0.16192159E-03
     322     -0.76770976E-04     -0.76795464E-04     -0.85789516E-04     -0.16192159E-03
     323     -0.76771085E-04     -0.76795464E-04     -0.85948201E-04     -0.16192159E-03
     324     -0.76771152E-04     -0.76795464E-04     -0.86033217E-04     -0.16192159E-03
     325     -0.76771214E-04     -0.76795464E-04     -0.86111797E-04     -0.16192159E-03
     326     -0.76771340E-04     -0.76795464E-04     -0.86284241E-04     -0.16192159E-03
     327     -0.76771433E-04     -0.76795464E-04     -0.86408768E-04     -0.16192159E-03
     328     -0.76771517E-04     -0.76795464E-04     -0.86526111E-04     -0.16192159E-03
     329     -0.76771588E-04     -0.76795464E-04     -0.86638091E-04     -0.16192159E-03
     330     -0.76771699E-04     -0.76795464E-04     -0.86802839E-04     -0.16192159E-03
     331     -0.76771818E-04     -0.76795464E-04     -0.86947215E-04     -0.16192159E-03
     332     -0.76771915E-04     -0.76795464E-04     -0.87111896E-04     -0.16192159E-03
     333     -0.76771988E-04     -0.76795464E-04     -0.87199924E-04     -0.16192159E-03
     334     -0.76772076E-04     -0.76795464E-04     -0.87317566E-04     -0.16192159E-03
     335     -0.76772170E-04     -0.76795464E-04     -0.87434579E-04     -0.16192159E-03
     336     -0.76772256E-04     -0.76795464E-04     -0.87555123E-04     -0.16192159E-03
     337     -0.76772346E-04     -0.76795464E-04     -0.87716082E-04     -0.16192159E-03
     338     -0.76772440E-04     -0.76795464E-04     -0.87865668E-04     -0.16192159E-03
     339     -0.76772516E-04     -0.76795464E-04     -0.87971906E-04     -0.16192159E-03
     340     -0.76772621E-04     -0.76795464E-04     -0.88099606E-04     -0.16192159E-03
     341     -0.76772697E-04     -0.76795464E-04     -0.88205551E-04     -0.16192159E-03
